#ref_id	ref_org	query	query_name	query_organism	ident	e_value
BH81_RS15790	Pseudomonas_cichorii_GCF_000517305.1_ASM51730v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-90
PcP3B5_RS09425	Pseudomonas_citronellolis_GCF_001586155.1_ASM158615v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	61.08	9e-87
A9C11_RS09490	Pseudomonas_citronellolis_GCF_001654435.1_ASM165443v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	61.08	1e-86
AXG94_RS24775	Pseudomonas_corrugata_GCF_001708425.1_ASM170842v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	3e-89
BLU14_RS13015	Pseudomonas_corrugata_GCF_900106085.1_IMG-taxon_2639763195_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	3e-89
LK03_RS19590	Pseudomonas_cremoricolorata_GCF_000759535.1_ASM75953v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.18	7e-88
TR67_RS04035	Pseudomonas_deceptionensis_GCF_001042895.1_G8684	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.19	2e-89
PSEEN_RS17150	Pseudomonas_entomophila_GCF_000026105.1_ASM2610v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	3e-90
BLR63_RS14350	Pseudomonas_extremaustralis_GCF_900102035.1_IMG-taxon_2667527225_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
BLT33_RS25090	Pseudomonas_extremorientalis_GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
PFLU_RS07685	Pseudomonas_fluorescens_GCF_000009225.2_ASM922v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
PFL01_RS19425	Pseudomonas_fluorescens_GCF_000012445.1_ASM1244v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	1e-88
PFWH6_RS07445	Pseudomonas_fluorescens_GCF_000166515.1_WH6_v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
PSF113_RS50590	Pseudomonas_fluorescens_GCF_000237065.1_ASM23706v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	6e-89
PFLA506_RS07755	Pseudomonas_fluorescens_GCF_000262325.2_ASM26232v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
PFLSS101_RS18710	Pseudomonas_fluorescens_GCF_000263675.1_ASM26367v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
PFLQ8_RS19295	Pseudomonas_fluorescens_GCF_000263695.1_ASM26369v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	6e-89
PFLQ2_RS10000	Pseudomonas_fluorescens_GCF_000281895.1_ASM28189v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	7e-89
I1A_RS18495	Pseudomonas_fluorescens_GCF_000292795.1_PF-R124.01	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	2e-89
B723_RS15425	Pseudomonas_fluorescens_GCF_000293885.2_ASM29388v3	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.18	1e-88
HZ99_RS07895	Pseudomonas_fluorescens_GCF_000730425.1_ASM73042v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	3e-88
PF1751_RS07825	Pseudomonas_fluorescens_GCF_000934565.1_ASM93456v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
PFLUOLIPICF7_RS00585	Pseudomonas_fluorescens_GCF_000963495.1_ASM96349v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
VO64_RS24125	Pseudomonas_fluorescens_GCF_000968415.1_ASM96841v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
AO353_RS00465	Pseudomonas_fluorescens_GCF_001307155.1_ASM130715v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.18	6e-88
AO356_RS02295	Pseudomonas_fluorescens_GCF_001307275.1_ASM130727v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	6e-89
AYK59_RS12600	Pseudomonas_fluorescens_GCF_001602175.1_ASM160217v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
AK972_RS21315	Pseudomonas_fluorescens_GCF_001612705.1_ASM161270v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
TK06_RS11535	Pseudomonas_fluorescens_GCF_001623525.1_ASM162352v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	6e-89
A7317_RS07680	Pseudomonas_fluorescens_GCF_001708445.1_ASM170844v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
A7319_RS07695	Pseudomonas_fluorescens_GCF_001708465.1_ASM170846v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
A7318_RS06955	Pseudomonas_fluorescens_GCF_001708485.1_ASM170848v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
BH711_RS03365	Pseudomonas_fluorescens_GCF_001747385.1_ASM174738v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
CPH89_RS19085	Pseudomonas_fluorescens_GCF_900215245.1_IMG-taxon_2617270901_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.19	8e-88
AV641_RS07065	Pseudomonas_fragi_GCF_001543265.1_ASM154326v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.19	2e-89
B6D87_RS07020	Pseudomonas_fragi_GCF_002128325.1_ASM212832v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	61.69	7e-89
CDA60_RS20065	Pseudomonas_fragi_GCF_002205455.1_ASM220545v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	61.69	6e-89
BLU25_RS22030	Pseudomonas_fragi_GCF_900105835.1_IMG-taxon_2667527431_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	61.69	7e-89
BLL42_RS04460	Pseudomonas_frederiksbergensis_GCF_001874645.1_ASM187464v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.18	5e-88
PFAS1_RS21020	Pseudomonas_frederiksbergensis_GCF_001952935.1_ASM195293v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	4e-89
CNN82_RS10210	Pseudomonas_frederiksbergensis_GCF_002355315.1_ASM235531v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.18	2e-88
PSEFU_RS14510	Pseudomonas_fulva_GCF_000213805.1_ASM21380v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	66.50	2e-93
BLW67_RS25080	Pseudomonas_fuscovaginae_GCF_900108595.1_IMG-taxon_2667527230_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	61.69	1e-87
BLU52_RS15965	Pseudomonas_granadensis_GCF_900105485.1_IMG-taxon_2667527397_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	2e-89
BLU22_RS10235	Pseudomonas_guangdongensis_GCF_900105885.1_IMG-taxon_2667527223_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.56	1e-86
PKB_RS18650	Pseudomonas_knackmussii_GCF_000689415.1_PKB13	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	60.59	9e-86
AYO71_RS21225	Pseudomonas_koreensis_GCF_001605965.1_ASM160596v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-89
A8L59_RS17450	Pseudomonas_koreensis_GCF_001654515.1_ASM165451v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	2e-89
BLS19_RS21165	Pseudomonas_koreensis_GCF_900101415.1_IMG-taxon_2636416187_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	2e-89
BLQ22_RS11390	Pseudomonas_libanensis_GCF_900101035.1_IMG-taxon_2636416169_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
TU81_RS12085	Pseudomonas_lini_GCF_001042905.1_G8692	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	2e-89
BLU65_RS25160	Pseudomonas_lini_GCF_900104735.1_IMG-taxon_2636416176_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	2e-89
BLU11_RS09065	Pseudomonas_litoralis_GCF_900105005.1_IMG-taxon_2667527220_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.04	9e-93
AA042_RS03010	Pseudomonas_lundensis_GCF_001020725.2_ASM102072v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	61.69	8e-89
TU74_RS14505	Pseudomonas_lundensis_GCF_001042985.1_G8686	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	61.69	9e-89
OU5_RS27285	Pseudomonas_mandelii_GCF_000257545.3_ASM25754v3	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.18	1e-88
BLU63_RS21745	Pseudomonas_mandelii_GCF_900106065.1_IMG-taxon_2636416004_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
BLU23_RS21285	Pseudomonas_mediterranea_GCF_900106005.1_IMG-taxon_2675902957_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	3e-89
PMEN_RS07955	Pseudomonas_mendocina_GCF_000016565.1_ASM1656v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	65.52	2e-93
MDS_RS08230	Pseudomonas_mendocina_GCF_000204295.1_ASM20429v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	65.52	2e-93
DW68_RS15595	Pseudomonas_mendocina_GCF_000733715.2_ASM73371v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	65.52	2e-93
CO724_RS10310	Pseudomonas_mendocina_GCF_002442555.1_ASM244255v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	65.52	2e-93
X969_RS06495	Pseudomonas_monteilii_GCF_000510285.1_ASM51028v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-90
X970_RS06470	Pseudomonas_monteilii_GCF_000510325.1_ASM51032v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-90
APT63_RS07350	Pseudomonas_monteilii_GCF_001534745.1_ASM153474v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	65.00	3e-90
PMO01_RS17465	Pseudomonas_moraviensis_GCF_000512275.1_ASM51227v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-89
BLU71_RS03600	Pseudomonas_moraviensis_GCF_900105805.1_IMG-taxon_2639762633_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-89
O165_RS04490	Pseudomonas_mosselii_GCF_000498975.2_ASM49897v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-90
CLJ08_RS21675	Pseudomonas_mosselii_GCF_002309555.1_ASM230955v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	3e-90
CSH50_RS17290	Pseudomonas_mosselii_GCF_002736065.1_ASM273606v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	3e-90
BLU75_RS14350	Pseudomonas_mucidolens_GCF_900106045.1_IMG-taxon_2667527233_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	4e-88
BN5_RS06770	Pseudomonas_pseudoalcaligenes_GCF_000297075.2_Ppseudo_final	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	65.02	1e-92
PPSAL_RS06785	Pseudomonas_pseudoalcaligenes_GCF_000953455.1_Ppseudo_Pac	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	65.02	1e-92
KF707C_RS17395	Pseudomonas_pseudoalcaligenes_GCF_002355475.1_ASM235547v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.38	5e-87
TU82_RS09650	Pseudomonas_orientalis_GCF_001439815.1_G8783	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
BLU00_RS25465	Pseudomonas_orientalis_GCF_900105795.1_IMG-taxon_2636416190_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
BLT78_RS09455	Pseudomonas_oryzae_GCF_900104805.1_IMG-taxon_2667527434_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.56	4e-87
APT59_RS16575	Pseudomonas_oryzihabitans_GCF_001518815.1_ASM151881v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	61.39	1e-88
NJ69_RS10495	Pseudomonas_parafulva_GCF_000800255.1_ASM80025v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.19	2e-87
B2J77_RS07175	Pseudomonas_parafulva_GCF_002021815.1_ASM202181v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	1e-90
RK21_RS15685	Pseudomonas_plecoglossicida_GCF_000831585.1_ASM83158v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-90
H045_RS04280	Pseudomonas_poae_GCF_000336465.1_ASM33646v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	4e-88
BLT61_RS08450	Pseudomonas_poae_GCF_900103965.1_IMG-taxon_2639762637_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
BLT89_RS11155	Pseudomonas_pohangensis_GCF_900105995.1_IMG-taxon_2667527387_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	2e-90
BLU01_RS03255	Pseudomonas_prosekii_GCF_900105155.1_IMG-taxon_2663762789_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.18	1e-88
PFL_RS09835	Pseudomonas_protegens_GCF_000012265.1_ASM1226v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.50	9e-89
PFLCHA0_RS10040	Pseudomonas_protegens_GCF_000397205.1_ASM39720v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.50	9e-89
PPC_RS10120	Pseudomonas_protegens_GCF_000828695.1_ASM82869v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.50	8e-89
H78_RS10505	Pseudomonas_protegens_GCF_002006545.1_ASM200654v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.00	2e-88
CEP86_RS30190	Pseudomonas_protegens_GCF_002208745.1_ASM220874v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.50	8e-89
BLU59_RS10385	Pseudomonas_psychrophila_GCF_900106105.1_IMG-taxon_2636416189_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.19	8e-89
BJP27_RS08260	Pseudomonas_psychrotolerans_GCF_001913135.1_ASM191313v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	61.88	4e-89
PP_2143	Pseudomonas_putida_GCF_000007565.2_ASM756v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	6e-91
PPUT_RS18065	Pseudomonas_putida_GCF_000016865.1_ASM1686v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	6e-91
PPUTGB1_RS08640	Pseudomonas_putida_GCF_000019125.1_ASM1912v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	3e-91
PPUTW619_RS08425	Pseudomonas_putida_GCF_000019445.1_ASM1944v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	2e-90
PPUBIRD1_RS17795	Pseudomonas_putida_GCF_000183645.1_ASM18364v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	6e-91
PPS_RS08845	Pseudomonas_putida_GCF_000219705.1_ASM21970v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-90
KKK_RS17005	Pseudomonas_putida_GCF_000226035.2_ASM22603v3	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	6e-91
YSA_RS03525	Pseudomonas_putida_GCF_000264665.1_ASM26466v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	6e-91
A210_RS18615	Pseudomonas_putida_GCF_000271965.2_ASM27196v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	6e-91
B479_RS08465	Pseudomonas_putida_GCF_000325725.1_ASM32572v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-90
L483_RS07880	Pseudomonas_putida_GCF_000410575.1_ASM41057v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	4e-91
PP4_RS18655	Pseudomonas_putida_GCF_000412675.1_ASM41267v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-90
RPPX_RS18045	Pseudomonas_putida_GCF_000495455.2_ASM49545v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	6e-91
N805_RS14080	Pseudomonas_putida_GCF_000498395.2_ASM49839v3	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	5e-91
DW66_RS10145	Pseudomonas_putida_GCF_000691565.1_ASM69156v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-90
AWT69_RS16780	Pseudomonas_putida_GCF_001515585.1_ASM151558v2	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	3e-90
AB688_RS19805	Pseudomonas_putida_GCF_001636055.1_ASM163605v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	6e-88
Q5O_RS17990	Pseudomonas_putida_GCF_001767335.1_ASM176733v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	6e-91
BG030_RS08440	Pseudomonas_putida_GCF_001886975.1_ASM188697v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	3e-91
BUQ73_RS06725	Pseudomonas_putida_GCF_002025705.1_ASM202570v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	2e-90
KF715C_RS09155	Pseudomonas_putida_GCF_002356095.1_ASM235609v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	4e-91
CR512_RS18800	Pseudomonas_putida_GCF_002736045.1_ASM273604v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.18	9e-90
CR511_RS08335	Pseudomonas_putida_GCF_002736125.1_ASM273612v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.18	9e-90
IEC33019_RS03820	Pseudomonas_putida_GCF_002741075.1_IEC330191.0	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	1e-89
BW997_RS23260	Pseudomonas_putida_GCF_900156185.1_IMG-taxon_2681812805_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	6e-91
B5X85_RS03850	Pseudomonas_putida_GCF_900167985.1_IMG-taxon_2667527229_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	6e-91
BLS73_RS02655	Pseudomonas_reinekei_GCF_900104125.1_IMG-taxon_2639762506_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.19	8e-88
PCA10_RS10480	Pseudomonas_resinovorans_GCF_000412695.1_ASM41269v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.87	3e-87
LT40_RS07310	Pseudomonas_rhizosphaerae_GCF_000761155.1_ASM76115v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.19	4e-88
BLU13_RS16495	Pseudomonas_rhodesiae_GCF_900105575.1_IMG-taxon_2639763190_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
BLU26_RS05185	Pseudomonas_sabulinigri_GCF_900105255.1_IMG-taxon_2675902958_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	3e-91
BLU07_RS05455	Pseudomonas_salegens_GCF_900105655.1_IMG-taxon_2667527386_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.19	1e-89
BN1079_RS01635	Pseudomonas_saudiphocaensis_GCF_000756775.1_PRJEB6478_assembly_1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	65.67	4e-93
PSPPH_RS16235	Pseudomonas_savastanoi_GCF_000012205.1_ASM1220v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	9e-90
PSA3335_RS13630	Pseudomonas_savastanoi_GCF_000164015.3_ASM16401v3	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	9e-90
BLT86_RS02270	Pseudomonas_sihuiensis_GCF_900106015.1_IMG-taxon_2667527235_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	65.02	1e-92
PMA3_RS08640	Pseudomonas_silesiensis_GCF_001661075.1_ASM166107v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	7e-90
PS417_RS20260	Pseudomonas_simiae_GCF_000698265.1_ASM69826v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
BW992_RS24475	Pseudomonas_sp._7SR1_GCF_900156465.1_IMG-taxon_2681812917_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.18	8e-89
BW979_RS21375	Pseudomonas_sp._A214_GCF_900156295.1_IMG-taxon_2681812807_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.18	2e-88
H681_RS16235	Pseudomonas_sp._ATCC_13867_GCF_000349845.1_ASM34984v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	59.61	3e-84
BXA01_RS06815	Pseudomonas_sp._B10_GCF_900156235.1_IMG-taxon_2681812804_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-89
B2D37_RS04735	Pseudomonas_sp._CC6-YY-74_GCF_002025205.1_ASM202520v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	66.17	4e-92
CCOS191_RS18035	Pseudomonas_sp._CCOS_191_GCF_001007005.1_Pseudomonas_sp._strain_CCOS_191	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-90
BL240_RS05365	Pseudomonas_sp._DRA525_GCF_001908395.1_ASM190839v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-90
PDR5_RS19415	Pseudomonas_sp._DR_5-09_GCF_001655595.1_ASM165559v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	1e-88
CRN80_RS29250	Pseudomonas_sp._FDAARGOS_380_GCF_002591235.1_ASM259123v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
C163_RS08010	Pseudomonas_sp._FGI182_GCF_000511325.1_ASM51132v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-90
CS390_RS16715	Pseudomonas_sp._HLS-6_GCF_002753995.1_ASM275399v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	1e-91
AA098_RS09180	Pseudomonas_sp._JY-Q_GCF_001655295.1_ASM165529v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	6e-91
LAB08_RS17700	Pseudomonas_sp._LAB-08_GCF_002356535.1_ASM235653v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.19	7e-88
B9K09_RS14145	Pseudomonas_sp._M30-35_GCF_002163625.1_ASM216362v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	66.67	7e-94
TO66_RS09985	Pseudomonas_sp._MRSN12121_GCF_000931465.1_ASM93146v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.18	2e-88
MT1_RS14625	Pseudomonas_sp._MT-1_GCF_000828755.1_ASM82875v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	66.67	4e-94
POS17_RS09760	Pseudomonas_sp._Os17_GCF_001547895.1_ASM154789v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.00	1e-88
BVH74_RS12925	Pseudomonas_sp._S-6-2_GCF_002056295.1_ASM205629v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.68	9e-92
PST29_RS10190	Pseudomonas_sp._St29_GCF_001547915.1_ASM154791v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.00	1e-88
PSCI_RS27480	Pseudomonas_sp._StFLB209_GCF_000829415.1_ASM82941v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.86	2e-92
THL1_RS10640	Pseudomonas_sp._TCU-HL1_GCF_001708505.1_ASM170850v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	63.37	4e-88
U771_RS08760	Pseudomonas_sp._TKP_GCF_000508205.1_ASM50820v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
PPUTUW4_RS17880	Pseudomonas_sp._UW4_GCF_000316175.1_ASM31617v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	9e-88
PVLB_RS08040	Pseudomonas_sp._VLB120_GCF_000494915.1_ASM49491v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	64.18	5e-91
PD374_RS18635	Pseudomonas_sp._WCS374_GCF_000698295.1_ASM69829v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
BLU41_RS19740	Pseudomonas_sp._bs2935_GCF_900105085.1_IMG-taxon_2639763196_annotated_assembly	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	62.69	5e-88
PST_RS08775	Pseudomonas_stutzeri_GCF_000013785.1_ASM1378v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	65.17	3e-90
PSTAA_RS08815	Pseudomonas_stutzeri_GCF_000195105.1_ASM19510v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	65.17	3e-90
PSTAB_RS08115	Pseudomonas_stutzeri_GCF_000219605.1_ASM21960v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	65.17	3e-90
A458_RS33870	Pseudomonas_stutzeri_GCF_000267545.1_ASM26754v1	b4043	lexA	Escherichia_coli_GCF_000005845.2_ASM584v2	65.17	7e-91
